state,date,tot_cases,new_cases,tot_deaths,new_deaths,1st_dose,2nd_dose,discharge_variable,patient_variable,discharge_n,mortality_rate,LOS
Wisconsin,Dec-2020,2367942,123784,22485,1847,129675,129675,Surgical Inpatient Stays,Age: 45-64 years,"3,093",2.0,5.6
Wisconsin,Dec-2020,2367942,123784,22485,1847,129675,129675,Surgical Inpatient Stays,Age: 65-79 years,"3,161",2.0,6.0
Wisconsin,Dec-2020,2367942,123784,22485,1847,129675,129675,Surgical Inpatient Stays,Age: 80+ years,"1,092",4.9,6.1
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Admissions Through the ED*,Age: 0-17 years,495,0.0,5.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,055",0.7,4.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Admissions Through the ED*,Age: 45-64 years,"5,068",2.6,5.2
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Admissions Through the ED*,Age: 65-79 years,"5,657",4.3,5.7
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Admissions Through the ED*,Age: 80+ years,"4,222",5.2,5.1
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,All Inpatient Stays,Age: 0-17 years,"5,527",0.4,3.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,All Inpatient Stays,Age: 18-44 years,"8,768",0.4,3.4
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,All Inpatient Stays,Age: 45-64 years,"8,495",2.2,5.2
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,All Inpatient Stays,Age: 65-79 years,"9,447",3.7,5.6
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,All Inpatient Stays,Age: 80+ years,"5,824",5.3,5.1
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,COVID-19-Related Inpatient Stays,Age: 0-17 years,40,0.0,7.8
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,COVID-19-Related Inpatient Stays,Age: 18-44 years,231,0.0,7.4
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,COVID-19-Related Inpatient Stays,Age: 45-64 years,448,6.7,9.6
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,COVID-19-Related Inpatient Stays,Age: 65-79 years,656,12.7,9.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,COVID-19-Related Inpatient Stays,Age: 80+ years,455,14.5,7.6
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Elective Inpatient Admissions*,Age: 0-17 years,314,0.0,5.8
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Elective Inpatient Admissions*,Age: 18-44 years,779,0.0,3.8
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Elective Inpatient Admissions*,Age: 45-64 years,"1,907",0.0,4.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Elective Inpatient Admissions*,Age: 65-79 years,"2,034",0.6,4.5
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Elective Inpatient Admissions*,Age: 80+ years,609,2.3,5.1
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Influenza-Related Inpatient Stays,Age: 18-44 years,0,0.0,0.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Injury-Related Inpatient Stays,Age: 0-17 years,68,0.0,6.3
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Injury-Related Inpatient Stays,Age: 18-44 years,302,0.0,5.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Injury-Related Inpatient Stays,Age: 45-64 years,383,0.0,6.5
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Injury-Related Inpatient Stays,Age: 65-79 years,469,0.0,5.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Injury-Related Inpatient Stays,Age: 80+ years,493,3.4,5.3
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,274,0.0,5.5
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"1,115",0.0,4.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,608,0.0,4.7
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,151,0.0,9.3
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,61,0.0,6.3
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Other Medical Inpatient Stays,Age: 0-17 years,571,0.0,4.5
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Other Medical Inpatient Stays,Age: 18-44 years,"1,966",0.8,3.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Other Medical Inpatient Stays,Age: 45-64 years,"4,665",2.9,5.0
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Other Medical Inpatient Stays,Age: 65-79 years,"5,787",4.8,5.3
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Other Medical Inpatient Stays,Age: 80+ years,"4,201",6.0,4.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Surgical Inpatient Stays,Age: 0-17 years,241,0.0,8.6
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Surgical Inpatient Stays,Age: 18-44 years,968,0.0,5.4
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Surgical Inpatient Stays,Age: 45-64 years,"2,835",1.6,5.5
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Surgical Inpatient Stays,Age: 65-79 years,"3,040",2.3,5.9
Wisconsin,Feb-2021,2422468,28657,26918,630,168675,168675,Surgical Inpatient Stays,Age: 80+ years,"1,069",3.4,5.7
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Admissions Through the ED*,Age: 0-17 years,567,0.0,5.6
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,025",1.1,4.2
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Admissions Through the ED*,Age: 45-64 years,"5,759",3.1,5.6
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Admissions Through the ED*,Age: 65-79 years,"6,814",5.3,6.1
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Admissions Through the ED*,Age: 80+ years,"4,873",6.9,5.3
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,All Inpatient Stays,Age: 0-17 years,"5,767",0.4,3.7
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,All Inpatient Stays,Age: 18-44 years,"8,894",0.5,3.5
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,All Inpatient Stays,Age: 45-64 years,"9,292",2.9,5.5
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,All Inpatient Stays,Age: 65-79 years,"10,846",4.6,5.8
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,All Inpatient Stays,Age: 80+ years,"6,657",6.8,5.3
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,COVID-19-Related Inpatient Stays,Age: 0-17 years,35,0.0,7.6
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,COVID-19-Related Inpatient Stays,Age: 18-44 years,404,0.0,6.3
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,COVID-19-Related Inpatient Stays,Age: 45-64 years,"1,016",8.3,9.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,COVID-19-Related Inpatient Stays,Age: 65-79 years,"1,489",12.5,9.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,COVID-19-Related Inpatient Stays,Age: 80+ years,"1,104",16.1,7.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Elective Inpatient Admissions*,Age: 0-17 years,283,0.0,4.1
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Elective Inpatient Admissions*,Age: 18-44 years,622,0.0,3.9
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Elective Inpatient Admissions*,Age: 45-64 years,"1,932",0.0,4.1
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Elective Inpatient Admissions*,Age: 65-79 years,"2,123",0.7,4.2
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Elective Inpatient Admissions*,Age: 80+ years,646,2.5,4.8
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Injury-Related Inpatient Stays,Age: 0-17 years,88,0.0,3.8
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Injury-Related Inpatient Stays,Age: 18-44 years,301,3.7,4.5
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Injury-Related Inpatient Stays,Age: 45-64 years,388,3.9,5.7
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Injury-Related Inpatient Stays,Age: 65-79 years,474,2.7,5.9
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Injury-Related Inpatient Stays,Age: 80+ years,527,4.2,5.3
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,233,0.0,5.9
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"1,058",0.0,4.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,668,0.0,4.9
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,157,0.0,8.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,47,0.0,9.2
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Other Medical Inpatient Stays,Age: 0-17 years,646,0.0,4.2
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Other Medical Inpatient Stays,Age: 18-44 years,"2,099",1.1,4.4
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Other Medical Inpatient Stays,Age: 45-64 years,"5,262",3.7,5.2
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Other Medical Inpatient Stays,Age: 65-79 years,"6,983",5.7,5.7
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Other Medical Inpatient Stays,Age: 80+ years,"4,990",7.6,5.1
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Surgical Inpatient Stays,Age: 0-17 years,209,0.0,7.8
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Surgical Inpatient Stays,Age: 18-44 years,851,0.0,5.6
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Surgical Inpatient Stays,Age: 45-64 years,"2,969",1.9,6.0
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Surgical Inpatient Stays,Age: 65-79 years,"3,232",2.6,5.9
Wisconsin,Jan-2021,2252743,69377,23443,1109,144300,144300,Surgical Inpatient Stays,Age: 80+ years,"1,093",4.7,5.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Admissions Through the ED*,Age: 0-17 years,642,0.0,4.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,518",0.7,4.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Admissions Through the ED*,Age: 45-64 years,"5,937",1.9,4.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Admissions Through the ED*,Age: 65-79 years,"6,454",2.9,5.2
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Admissions Through the ED*,Age: 80+ years,"4,513",4.2,4.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,All Inpatient Stays,Age: 0-17 years,"6,443",0.2,3.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,All Inpatient Stays,Age: 18-44 years,"10,339",0.4,3.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,All Inpatient Stays,Age: 45-64 years,"9,570",1.8,5.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,All Inpatient Stays,Age: 65-79 years,"10,663",2.7,5.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,All Inpatient Stays,Age: 80+ years,"6,427",4.1,4.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,COVID-19-Related Inpatient Stays,Age: 0-17 years,13,0.0,0.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,COVID-19-Related Inpatient Stays,Age: 18-44 years,106,0.0,6.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,COVID-19-Related Inpatient Stays,Age: 45-64 years,188,6.4,10.2
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,COVID-19-Related Inpatient Stays,Age: 65-79 years,149,11.4,9.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,COVID-19-Related Inpatient Stays,Age: 80+ years,50,0.0,8.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Elective Inpatient Admissions*,Age: 0-17 years,292,0.0,5.4
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Elective Inpatient Admissions*,Age: 18-44 years,786,0.0,4.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Elective Inpatient Admissions*,Age: 45-64 years,"1,901",0.0,4.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Elective Inpatient Admissions*,Age: 65-79 years,"2,149",0.7,4.4
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Elective Inpatient Admissions*,Age: 80+ years,727,1.9,5.2
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Influenza-Related Inpatient Stays,Age: 45-64 years,0,0.0,0.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Injury-Related Inpatient Stays,Age: 0-17 years,111,0.0,3.7
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Injury-Related Inpatient Stays,Age: 18-44 years,468,3.2,5.5
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Injury-Related Inpatient Stays,Age: 45-64 years,478,0.0,6.4
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Injury-Related Inpatient Stays,Age: 65-79 years,567,2.3,5.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Injury-Related Inpatient Stays,Age: 80+ years,597,3.5,5.5
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,219,0.0,5.7
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"1,191",0.0,3.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,720,0.0,4.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,176,0.0,7.3
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,46,0.0,8.0
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Other Medical Inpatient Stays,Age: 0-17 years,681,0.0,3.8
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Other Medical Inpatient Stays,Age: 18-44 years,"2,396",0.7,3.9
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Other Medical Inpatient Stays,Age: 45-64 years,"5,521",2.5,4.6
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Other Medical Inpatient Stays,Age: 65-79 years,"6,666",3.1,4.7
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Other Medical Inpatient Stays,Age: 80+ years,"4,571",4.3,4.6
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Surgical Inpatient Stays,Age: 0-17 years,217,0.0,7.4
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Surgical Inpatient Stays,Age: 18-44 years,965,0.0,5.1
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Surgical Inpatient Stays,Age: 45-64 years,"2,845",0.9,5.7
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Surgical Inpatient Stays,Age: 65-79 years,"3,254",2.0,5.5
Wisconsin,Jun-2021,3381442,4306,40127,363,257040,257040,Surgical Inpatient Stays,Age: 80+ years,"1,213",3.6,5.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Admissions Through the ED*,Age: 0-17 years,641,0.0,5.1
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Admissions Through the ED*,Age: 18-44 years,"3,409",1.0,4.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Admissions Through the ED*,Age: 45-64 years,"5,855",2.0,5.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Admissions Through the ED*,Age: 65-79 years,"6,224",3.4,5.4
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Admissions Through the ED*,Age: 80+ years,"4,537",4.5,4.8
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,All Inpatient Stays,Age: 0-17 years,"6,222",0.3,3.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,All Inpatient Stays,Age: 18-44 years,"9,931",0.4,3.3
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,All Inpatient Stays,Age: 45-64 years,"9,616",1.7,5.1
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,All Inpatient Stays,Age: 65-79 years,"10,465",3.0,5.3
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,All Inpatient Stays,Age: 80+ years,"6,401",4.5,4.9
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,COVID-19-Related Inpatient Stays,Age: 0-17 years,14,0.0,0.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,COVID-19-Related Inpatient Stays,Age: 18-44 years,169,0.0,5.2
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,COVID-19-Related Inpatient Stays,Age: 45-64 years,329,0.0,8.1
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,COVID-19-Related Inpatient Stays,Age: 65-79 years,368,13.0,10.6
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,COVID-19-Related Inpatient Stays,Age: 80+ years,171,8.8,8.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Elective Inpatient Admissions*,Age: 0-17 years,297,0.0,6.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Elective Inpatient Admissions*,Age: 18-44 years,847,0.0,3.8
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Elective Inpatient Admissions*,Age: 45-64 years,"2,122",0.0,4.3
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Elective Inpatient Admissions*,Age: 65-79 years,"2,280",0.9,4.4
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Elective Inpatient Admissions*,Age: 80+ years,733,1.5,5.1
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Influenza-Related Inpatient Stays,Age: 65-79 years,0,0.0,0.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Influenza-Related Inpatient Stays,Age: 80+ years,0,0.0,0.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Injury-Related Inpatient Stays,Age: 0-17 years,85,0.0,3.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Injury-Related Inpatient Stays,Age: 18-44 years,336,4.2,5.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Injury-Related Inpatient Stays,Age: 45-64 years,402,0.0,6.3
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Injury-Related Inpatient Stays,Age: 65-79 years,481,3.3,5.3
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Injury-Related Inpatient Stays,Age: 80+ years,554,4.7,5.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Stays Related to Mental Health and Substance Use,Age: 0-17 years,303,0.0,5.8
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Stays Related to Mental Health and Substance Use,Age: 18-44 years,"1,228",0.0,4.0
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Stays Related to Mental Health and Substance Use,Age: 45-64 years,751,0.0,4.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Stays Related to Mental Health and Substance Use,Age: 65-79 years,186,0.0,7.7
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Inpatient Stays Related to Mental Health and Substance Use,Age: 80+ years,51,0.0,7.4
Wisconsin,Mar-2021,3136647,21781,35974,379,394290,394290,Other Medical Inpatient Stays,Age: 0-17 years,709,0.0,4.5
